Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-18 00:00:00+05:30,426.811945407226,430.3777276390905,420.6733584181122,421.5083923339844,11440117,0.0,0.0
2018-05-21 00:00:00+05:30,420.1091623295017,422.34342188509623,416.2048349594224,420.3799743652344,14491208,0.0,0.0
2018-05-22 00:00:00+05:30,421.19240174149473,421.5760520900518,417.51375140727015,418.30364990234375,11310073,0.0,0.0
2018-05-23 00:00:00+05:30,417.9651395285326,417.9651395285326,410.35959443247407,411.75885009765625,9991028,0.0,0.0
2018-05-24 00:00:00+05:30,412.54872469286124,415.7082886254814,410.81098411467894,413.3837585449219,11632489,0.0,0.0
2018-05-25 00:00:00+05:30,413.45148546338584,416.7915909344218,412.75188771017685,415.6180419921875,17782410,0.0,0.0
2018-05-28 00:00:00+05:30,417.4686505089395,418.4165227551379,414.39935707610647,415.4375,11369679,0.0,0.0
2018-05-29 00:00:00+05:30,415.93402907787146,418.86788643585146,412.7293295497513,414.1059875488281,17878384,0.0,0.0
2018-05-30 00:00:00+05:30,412.932390347692,416.70128118505073,409.20860471462083,413.49658203125,13105124,0.0,0.0
2018-05-31 00:00:00+05:30,415.7082986789439,416.29508819551194,412.7970091559988,415.8663024902344,37080158,0.0,0.0
2018-06-01 00:00:00+05:30,415.2569312767049,422.3659575894659,414.5573034402777,420.01885986328125,19174278,0.0,0.0
2018-06-04 00:00:00+05:30,421.30526517416894,426.089731503925,420.01887791610426,424.6679382324219,12250151,0.0,0.0
2018-06-05 00:00:00+05:30,425.54808908452276,431.0547507120287,424.7356229085569,427.7372131347656,17436812,0.0,0.0
2018-06-06 00:00:00+05:30,427.44383032610295,431.50610091543274,425.48038296954155,430.783935546875,9164022,0.0,0.0
2018-06-07 00:00:00+05:30,431.0096569685869,440.5334849287087,430.80654793759487,438.43463134765625,14999572,0.0,0.0
2018-06-08 00:00:00+05:30,436.17776657961053,445.2953455635507,433.5823943488448,444.3023681640625,14289325,0.0,0.0
2018-06-11 00:00:00+05:30,445.5436168934278,451.34365822414475,441.9101018221276,443.5350341796875,15018718,0.0,0.0
2018-06-12 00:00:00+05:30,443.87357466065146,451.36625178274375,442.4743490333353,450.0798645019531,16285583,0.0,0.0
2018-06-13 00:00:00+05:30,451.36621540154795,454.029290556099,446.62688470787873,452.49462890625,12962502,0.0,0.0
2018-06-14 00:00:00+05:30,450.21522907395394,456.6923303506779,445.67900743960377,454.95458984375,11997529,0.0,0.0
2018-06-15 00:00:00+05:30,454.0744467367987,461.97334163233694,451.0277210951144,457.775634765625,24705890,0.0,0.0
2018-06-18 00:00:00+05:30,455.33825369076226,460.5966709627458,454.5257875160735,458.3849792480469,12363932,0.0,0.0
2018-06-19 00:00:00+05:30,457.64021178225215,458.0464599309829,448.50003519617565,449.5833435058594,13881382,0.0,0.0
2018-06-20 00:00:00+05:30,449.56075617151544,461.70252323351906,449.04169980267494,460.0550231933594,15735681,0.0,0.0
2018-06-21 00:00:00+05:30,461.95079024520226,467.6154560263006,460.9803503341488,465.78741455078125,22988909,0.0,0.0
2018-06-22 00:00:00+05:30,464.18506162509334,464.54617447379735,455.18032029419334,457.00836181640625,35370008,0.0,0.0
2018-06-25 00:00:00+05:30,456.5118131965509,458.81377563651387,452.4043770219353,453.37481689453125,11369371,0.0,0.0
2018-06-26 00:00:00+05:30,454.07446084909566,454.07446084909566,440.1949525814347,441.864990234375,17649122,0.0,0.0
2018-06-27 00:00:00+05:30,441.6618580687064,444.7762866495582,434.53026405496485,435.95208740234375,19595831,0.0,0.0
2018-06-28 00:00:00+05:30,434.21434082988964,437.14822822943745,424.4197011822665,426.5185546875,18770484,0.0,0.0
2018-06-29 00:00:00+05:30,428.39165896939363,440.3077487425519,428.3465236352709,438.9310607910156,17425606,0.0,0.0
2018-07-02 00:00:00+05:30,438.88595017098874,438.88595017098874,431.957495210623,433.5823974609375,14570004,0.0,0.0
2018-07-03 00:00:00+05:30,435.56840129460033,441.63928470167724,433.46954793307543,438.4120178222656,11084063,0.0,0.0
2018-07-04 00:00:00+05:30,438.6377275340323,447.7553371651793,438.2766448228423,446.8977355957031,10938521,0.0,0.0
2018-07-05 00:00:00+05:30,450.01214939958237,455.1577285148527,432.67969775269177,435.3427429199219,40946479,0.0,0.0
2018-07-06 00:00:00+05:30,435.45558918735674,443.69302945542483,435.3427508418105,441.23309326171875,20039239,0.0,0.0
2018-07-09 00:00:00+05:30,445.543627265352,451.36623639962556,443.91869486996484,450.0572814941406,11309207,0.0,0.0
2018-07-10 00:00:00+05:30,452.6075080156642,464.23018925237284,451.3662560617167,462.96636962890625,22846197,0.0,0.0
2018-07-11 00:00:00+05:30,462.6504149891132,469.82714469624983,459.42314790737805,468.8792724609375,18953870,0.0,0.0
2018-07-12 00:00:00+05:30,471.38431477703085,496.05146864395624,470.5944162748379,488.5362243652344,52736376,0.0,0.0
2018-07-13 00:00:00+05:30,487.7012365713082,500.5651691822033,487.47552975589014,496.41259765625,39301408,0.0,0.0
2018-07-16 00:00:00+05:30,496.41261723356797,500.5200535845048,484.33855254406916,485.7603759765625,14427529,0.0,0.0
2018-07-17 00:00:00+05:30,486.708231099368,494.6748290272709,482.7813362417123,493.0499267578125,14150770,0.0,0.0
2018-07-18 00:00:00+05:30,495.78064456141624,498.5791256874145,486.25681782261177,493.1401672363281,10241565,0.0,0.0
2018-07-19 00:00:00+05:30,493.4787040744415,503.2733432531228,490.34170780143,498.6919860839844,11885426,0.0,0.0
2018-07-20 00:00:00+05:30,502.551159806546,513.8804301469927,501.8740996540488,509.43450927734375,17538801,0.0,0.0
2018-07-23 00:00:00+05:30,509.95356596330487,509.95356596330487,502.4157838178788,505.66558837890625,12779803,0.0,0.0
2018-07-24 00:00:00+05:30,506.43294845458814,508.5769071124825,499.8429782783365,501.4453430175781,9775749,0.0,0.0
2018-07-25 00:00:00+05:30,501.01653428220425,506.88430901248125,498.39862441388937,503.341064453125,13014255,0.0,0.0
2018-07-26 00:00:00+05:30,501.0616921529405,506.20730170564485,500.0235492004617,501.3099365234375,14053674,0.0,0.0
2018-07-27 00:00:00+05:30,505.30453790752654,513.3840048791022,501.9869999982507,509.9761962890625,14610585,0.0,0.0
2018-07-30 00:00:00+05:30,510.04386100879765,522.3661703007294,509.1411542156015,519.703125,30344461,0.0,0.0
2018-07-31 00:00:00+05:30,519.52252361865,537.3063274763792,517.7847831121157,535.3203125,30350826,0.0,0.0
2018-08-01 00:00:00+05:30,537.3063542415788,542.9484521106542,535.049527146108,538.1865234375,21227054,0.0,0.0
2018-08-02 00:00:00+05:30,537.8029220098955,537.8029220098955,526.2705116471063,527.353759765625,13668930,0.0,0.0
2018-08-03 00:00:00+05:30,530.3553044819099,534.1919284262146,527.8953383667418,531.2354736328125,14536058,0.0,0.0
2018-08-06 00:00:00+05:30,531.1226180568502,539.8339788477382,530.513321158263,538.2993774414062,8785462,0.0,0.0
2018-08-07 00:00:00+05:30,539.3375364024096,542.2714539817882,531.2580696154807,534.5079345703125,8879612,0.0,0.0
2018-08-08 00:00:00+05:30,534.8690445976496,551.7952798047853,534.8690445976496,549.6287231445312,17307566,0.0,0.0
2018-08-09 00:00:00+05:30,551.3438506523371,555.947775390354,547.0558732625065,549.7415161132812,14976885,0.0,0.0
2018-08-10 00:00:00+05:30,546.6046021144641,548.4100760649998,542.67770681769,543.5352783203125,7833494,0.0,0.0
2018-08-13 00:00:00+05:30,540.5336286361448,541.6169369924754,533.8308803930397,536.0877075195312,10211072,0.0,0.0
2018-08-14 00:00:00+05:30,537.1258302668997,549.4030038093839,534.553055731364,546.4240112304688,11592139,0.0,0.0
2018-08-16 00:00:00+05:30,543.1064554556472,548.861361531143,539.608316212898,542.0005493164062,13086024,0.0,0.0
2018-08-17 00:00:00+05:30,545.7017274161244,548.5905092717395,541.6620246906276,543.3320922851562,8379864,0.0,0.0
2018-08-20 00:00:00+05:30,545.2053087809596,558.2497833577579,545.092440302705,557.3922119140625,16639535,0.0,0.0
2018-08-21 00:00:00+05:30,558.4528526176966,564.8847882923836,553.8263302827165,562.9439086914062,15923396,0.0,0.0
2018-08-23 00:00:00+05:30,562.5377757584989,575.0406265914398,558.9720236125623,572.9869384765625,17429373,0.0,0.0
2018-08-24 00:00:00+05:30,571.0911925357277,577.726268328792,568.7440945840806,576.6204223632812,14550512,0.0,0.0
2018-08-27 00:00:00+05:30,577.4779575555581,584.9029314663067,577.1846079930285,582.9395141601562,12188510,0.0,0.0
2018-08-28 00:00:00+05:30,584.9706825971458,597.1575856276862,584.5193292095257,595.3521118164062,19018790,0.0,0.0
2018-08-29 00:00:00+05:30,594.1333525063518,599.865720878292,582.3527286758105,584.1581420898438,24230135,0.0,0.0
2018-08-30 00:00:00+05:30,583.8873411756616,585.4897360022651,573.4382396697615,575.2437133789062,21545859,0.0,0.0
2018-08-31 00:00:00+05:30,573.2351031159484,573.2351031159484,558.1594789285625,560.4389038085938,33479841,0.0,0.0
2018-09-03 00:00:00+05:30,561.9509758020641,567.7736150655378,553.3975582551044,554.7968139648438,26686176,0.0,0.0
2018-09-04 00:00:00+05:30,557.5049565519447,566.3743208554312,554.7291033808868,560.5742797851562,19333815,0.0,0.0
2018-09-05 00:00:00+05:30,560.8225127662024,565.4038999719957,545.4760768687759,553.8263549804688,22584608,0.0,0.0
2018-09-06 00:00:00+05:30,555.2481484714801,571.2942122080831,553.0815921052822,569.3533325195312,24487897,0.0,0.0
2018-09-07 00:00:00+05:30,570.9331602416282,578.3581342484528,566.2389645724379,577.1168823242188,23389269,0.0,0.0
2018-09-10 00:00:00+05:30,575.4919558579306,576.3947228872324,564.2529552860744,566.8483276367188,15440786,0.0,0.0
2018-09-11 00:00:00+05:30,568.2700723916281,572.5129143628092,557.098745651152,558.6559448242188,23787332,0.0,0.0
2018-09-12 00:00:00+05:30,565.0202350577409,568.1346938150211,554.6614041002413,565.3362426757812,17642490,0.0,0.0
2018-09-14 00:00:00+05:30,568.4506265019271,575.7627316489609,563.1470739187899,565.6295776367188,17233514,0.0,0.0
2018-09-17 00:00:00+05:30,564.546357909388,564.546357909388,551.3890152312277,553.3298950195312,14773803,0.0,0.0
2018-09-18 00:00:00+05:30,553.3749989184313,559.423314628963,548.1165817057789,549.38037109375,16660044,0.0,0.0
2018-09-19 00:00:00+05:30,552.4722206383298,552.4722206383298,542.0908526922651,546.4916381835938,24642640,0.0,0.0
2018-09-21 00:00:00+05:30,550.2154211625291,558.5205641431556,534.1919548380872,549.5383911132812,41713856,0.0,0.0
2018-09-24 00:00:00+05:30,548.1617139177616,559.6489881166325,543.6705974305382,556.1057739257812,22098277,0.0,0.0
2018-09-25 00:00:00+05:30,557.6629856722585,561.950963118019,539.3826322273239,555.4512939453125,21250513,0.0,0.0
2018-09-26 00:00:00+05:30,559.2428191240682,565.9907029541802,553.8941308024613,564.8397216796875,13992341,0.0,0.0
2018-09-27 00:00:00+05:30,566.4646124511726,570.0755598257227,558.5656876671424,565.900390625,23642923,0.0,0.0
2018-09-28 00:00:00+05:30,568.6763117657042,574.002462227445,562.9890786138377,567.796142578125,24220992,0.0,0.0
2018-10-01 00:00:00+05:30,567.6833645594057,567.6833645594057,543.4449645660819,555.9478149414062,16039441,0.0,0.0
2018-10-03 00:00:00+05:30,554.9548517678336,559.5136416119972,541.6621024934749,543.9414672851562,16135428,0.0,0.0
2018-10-04 00:00:00+05:30,536.900165744823,537.3063837974092,499.2110728382451,506.5457763671875,50774608,0.0,0.0
2018-10-05 00:00:00+05:30,496.27720867176834,503.40877294544975,468.585864949064,473.4154968261719,47998260,0.0,0.0
2018-10-08 00:00:00+05:30,473.9345543044924,504.17607293243464,462.89863327037256,500.7456970214844,53983473,0.0,0.0
2018-10-09 00:00:00+05:30,506.274937915835,507.0197011037832,488.0171819548864,492.01177978515625,24042005,0.0,0.0
2018-10-10 00:00:00+05:30,493.74952644255217,503.6570343003765,489.41641353294654,497.45074462890625,20784941,0.0,0.0
2018-10-11 00:00:00+05:30,480.25370410687435,503.1605208065766,470.7750119837703,490.9962158203125,28926389,0.0,0.0
2018-10-12 00:00:00+05:30,498.7371293044096,509.59247919117155,497.3604713911642,508.48663330078125,19814528,0.0,0.0
2018-10-15 00:00:00+05:30,509.9986600766001,517.6719078750896,504.695137827074,514.4446411132812,19406012,0.0,0.0
2018-10-16 00:00:00+05:30,517.2657179230741,526.9249209350193,514.5574772233247,525.300048828125,16358598,0.0,0.0
2018-10-17 00:00:00+05:30,532.1607463932414,532.318689923776,514.5574246854085,519.6578979492188,27967162,0.0,0.0
2018-10-19 00:00:00+05:30,496.50284026149546,501.4678777032295,483.07468656678594,497.089599609375,55606079,0.0,0.0
2018-10-22 00:00:00+05:30,501.0165332815371,503.18308976491846,477.2521149712975,479.64434814453125,28798142,0.0,0.0
2018-10-23 00:00:00+05:30,475.1758305325007,480.56965408750466,471.0683942437597,476.0559997558594,23128845,0.0,0.0
2018-10-24 00:00:00+05:30,485.17360984160126,485.6475610520906,465.53919417643925,472.01629638671875,29869514,0.0,0.0
2018-10-25 00:00:00+05:30,467.61546913044975,469.71432269659635,458.7686713364636,465.2683410644531,30833933,0.0,0.0
2018-10-26 00:00:00+05:30,466.21620750467116,477.09415571897085,461.29633499548174,471.6325988769531,20085933,0.0,0.0
2018-10-29 00:00:00+05:30,472.12910224981397,493.7269640213273,472.12910224981397,490.9962158203125,16781215,0.0,0.0
2018-10-30 00:00:00+05:30,489.9580797615748,489.9580797615748,474.88242475154516,477.0941467285156,19263668,0.0,0.0
2018-10-31 00:00:00+05:30,477.99684542513415,481.0887064503451,472.58045424639937,479.0124206542969,35999348,0.0,0.0
2018-11-01 00:00:00+05:30,482.0140021165455,482.0140021165455,473.93456590033674,476.7555847167969,20552752,0.0,0.0
2018-11-02 00:00:00+05:30,481.6078018473072,487.9269300274473,479.8700310521288,485.173583984375,36739798,0.0,0.0
2018-11-05 00:00:00+05:30,484.51911837985597,493.20791203764503,480.7050617754887,492.1246337890625,16585905,0.0,0.0
2018-11-06 00:00:00+05:30,493.79466534760434,501.9192671770147,492.71138711237626,498.3534851074219,18886485,0.0,0.0
2018-11-07 00:00:00+05:30,503.27333820386553,503.27333820386553,499.5270149266484,501.33245849609375,2808599,0.0,0.0
2018-11-09 00:00:00+05:30,499.3239212005336,502.7317295622524,489.73239083838814,493.5464172363281,23712291,0.0,0.0
2018-11-12 00:00:00+05:30,495.4647205156787,495.96120921777833,485.0155887993262,487.47552490234375,12690610,0.0,0.0
2018-11-13 00:00:00+05:30,484.76736362983524,497.85697331336064,482.98445750458836,496.254638671875,14899604,0.0,0.0
2018-11-14 00:00:00+05:30,498.78227507896935,502.21265116477997,489.9580754397645,495.57757568359375,17034346,0.0,0.0
2018-11-15 00:00:00+05:30,495.1262205430047,497.85696874836214,490.4094270776796,495.0810852050781,14943663,0.0,0.0
2018-11-16 00:00:00+05:30,495.5775521620654,510.02128148995797,495.19390180653494,508.87030029296875,24131016,0.0,0.0
2018-11-19 00:00:00+05:30,511.3527838076984,519.8384676729031,510.4952124586633,519.0711669921875,15987574,0.0,0.0
2018-11-20 00:00:00+05:30,516.8143783400261,521.7342506497839,510.0438366709236,513.3839721679688,12511640,0.0,0.0
2018-11-21 00:00:00+05:30,513.4290941425946,517.040041570695,499.6849925345229,502.3254699707031,16422494,0.0,0.0
2018-11-22 00:00:00+05:30,503.0476629132055,507.94499753213563,496.54799373229787,497.78924560546875,12670591,0.0,0.0
2018-11-26 00:00:00+05:30,500.5651714943446,504.4017655485935,495.32932172571435,500.9036865234375,13969873,0.0,0.0
2018-11-27 00:00:00+05:30,500.0686398836432,510.04382032641837,498.96279401978256,509.23138427734375,14896607,0.0,0.0
2018-11-28 00:00:00+05:30,511.1496942950176,522.5692965107853,508.3738408443222,520.267333984375,17507771,0.0,0.0
2018-11-29 00:00:00+05:30,524.0361771517317,532.5669963979861,523.5848238076534,527.4214477539062,27640198,0.0,0.0
2018-11-30 00:00:00+05:30,529.1366344743507,535.3203565849589,524.62298013654,526.99267578125,23443212,0.0,0.0
2018-12-03 00:00:00+05:30,530.3102249280511,530.3102249280511,518.3941338322821,521.9825439453125,12182825,0.0,0.0
2018-12-04 00:00:00+05:30,522.6820271052735,522.6820271052735,515.5504638924162,520.1092529296875,11358720,0.0,0.0
2018-12-05 00:00:00+05:30,516.2501420644701,523.0432210820978,514.2415292103826,521.3956909179688,12729759,0.0,0.0
2018-12-06 00:00:00+05:30,518.6198140974302,518.6198140974302,504.7403356538715,507.177734375,12831451,0.0,0.0
2018-12-07 00:00:00+05:30,509.79558551586206,513.1807958443936,500.2717286879915,511.7590026855469,15779984,0.0,0.0
2018-12-10 00:00:00+05:30,501.01652085246565,502.95740059784583,488.87478380522424,492.10205078125,20521072,0.0,0.0
2018-12-11 00:00:00+05:30,481.1564127177573,497.4507518325113,476.19140501300166,495.39703369140625,29518062,0.0,0.0
2018-12-12 00:00:00+05:30,496.05150341565314,502.5963384392279,490.97365729086533,501.2422180175781,27572962,0.0,0.0
2018-12-13 00:00:00+05:30,509.14112178867106,509.14112178867106,494.26860649238216,499.68499755859375,20337275,0.0,0.0
2018-12-14 00:00:00+05:30,497.9021156337754,503.2282362846345,492.8016716777833,502.0095520019531,15795834,0.0,0.0
2018-12-17 00:00:00+05:30,503.7021275370211,511.397912829035,501.69354493091373,509.9986572265625,11077711,0.0,0.0
2018-12-18 00:00:00+05:30,507.0197072103173,514.1061359589851,505.7558575033051,512.9326171875,12841994,0.0,0.0
2018-12-19 00:00:00+05:30,515.2345802992884,517.8524901305241,511.48822677172143,513.1131591796875,16118419,0.0,0.0
2018-12-20 00:00:00+05:30,505.98153550442123,511.17228009724994,503.79244150614295,509.3442687988281,12609700,0.0,0.0
2018-12-21 00:00:00+05:30,507.78703574939624,510.6080848803597,494.6974256320946,496.5931701660156,18115814,0.0,0.0
2018-12-24 00:00:00+05:30,496.90908249380834,497.9472253672126,490.43198090179476,491.60552978515625,9065704,0.0,0.0
2018-12-26 00:00:00+05:30,490.0934519176762,496.5028503221536,480.99841066767885,495.7580871582031,15771193,0.0,0.0
2018-12-27 00:00:00+05:30,499.75270835531336,508.6897763516973,498.308347425271,505.6204528808594,27294221,0.0,0.0
2018-12-28 00:00:00+05:30,508.01268052141415,512.4135265308646,506.0718007696358,508.0352783203125,16768547,0.0,0.0
2018-12-31 00:00:00+05:30,510.4726390130848,511.7816240269553,503.8149961245427,506.0943908691406,15799099,0.0,0.0
2019-01-01 00:00:00+05:30,507.899848471297,508.82515296675797,501.06163432402104,505.98150634765625,9746670,0.0,0.0
2019-01-02 00:00:00+05:30,503.04765411390974,508.6897518102101,496.9542030644961,499.3916015625,15628818,0.0,0.0
2019-01-03 00:00:00+05:30,499.88811177750193,503.0928111138017,492.0343521823443,493.23046875,16288287,0.0,0.0
2019-01-04 00:00:00+05:30,495.3293324425603,498.5114641760776,487.97206140497,495.8935241699219,18516544,0.0,0.0
2019-01-07 00:00:00+05:30,499.6624257856595,504.8305724570983,496.95421520960144,498.6468505859375,12060290,0.0,0.0
2019-01-08 00:00:00+05:30,498.8048241016895,500.9939481778743,494.69738796771867,498.6017150878906,12304389,0.0,0.0
2019-01-09 00:00:00+05:30,501.9192939031922,504.1761211692223,495.9161128868797,501.3550720214844,12614237,0.0,0.0
2019-01-10 00:00:00+05:30,500.000930379698,501.4678890433641,497.8569416839375,499.8880920410156,8925160,0.0,0.0
2019-01-11 00:00:00+05:30,499.93325649193844,502.7317378454341,491.35730120944436,495.6227111816406,14139060,0.0,0.0
2019-01-14 00:00:00+05:30,494.24603600936115,496.7285397792046,490.3642765463493,495.0585021972656,8994060,0.0,0.0
2019-01-15 00:00:00+05:30,498.7597026096341,510.9466053406259,498.7597026096341,509.8858947753906,22011407,0.0,0.0
2019-01-16 00:00:00+05:30,512.300630907426,516.8143451505592,510.2018077177795,512.7069091796875,13961606,0.0,0.0
2019-01-17 00:00:00+05:30,516.5660832917588,518.123282504134,510.04381636895323,512.0524291992188,16379077,0.0,0.0
2019-01-18 00:00:00+05:30,518.5294978068769,537.0806630333732,512.4135091983181,534.5755615234375,56181172,0.0,0.0
2019-01-21 00:00:00+05:30,538.9312612699223,559.6715199824439,536.5164304792289,558.6559448242188,48206814,0.0,0.0
2019-01-22 00:00:00+05:30,556.4668921109438,562.831155538273,550.4862489254277,557.5050048828125,36207430,0.0,0.0
2019-01-23 00:00:00+05:30,556.6699095420464,561.5898416131563,551.5694964000313,553.5103759765625,19313542,0.0,0.0
2019-01-24 00:00:00+05:30,552.9236693496034,565.6521960121701,550.7119775647233,563.0568237304688,28775487,0.0,0.0
2019-01-25 00:00:00+05:30,564.4109566925465,570.8428930426812,557.6178773757525,562.40234375,18703992,0.0,0.0
2019-01-28 00:00:00+05:30,564.4334802562161,566.8934465201805,551.7500889621114,554.9773559570312,18744303,0.0,0.0
2019-01-29 00:00:00+05:30,555.6318454292597,555.9252552492973,542.248826352848,546.446533203125,20405845,0.0,0.0
2019-01-30 00:00:00+05:30,548.410030024058,552.9236843910577,537.6223225687537,539.6986083984375,17164298,0.0,0.0
2019-01-31 00:00:00+05:30,542.5422353642512,555.045085222712,542.0908819962483,553.8941040039062,22279301,0.0,0.0
2019-02-01 00:00:00+05:30,556.985944062607,566.464605478127,553.8489478815211,564.1851806640625,20187323,0.0,0.0
2019-02-04 00:00:00+05:30,562.8536854896739,585.399479469656,560.6194561629786,582.668701171875,25528059,0.0,0.0
2019-02-05 00:00:00+05:30,583.1651752759685,588.7621377432433,577.1168594470092,582.9620361328125,20479210,0.0,0.0
2019-02-06 00:00:00+05:30,585.0834600141908,594.7427233047844,584.18075328647,591.402587890625,20586783,0.0,0.0
2019-02-07 00:00:00+05:30,591.4025680488814,596.3450378693219,580.5021135037837,582.4429931640625,20150710,0.0,0.0
2019-02-08 00:00:00+05:30,579.9153627767391,587.0018522365693,574.2507269254593,576.710693359375,14230054,0.0,0.0
2019-02-11 00:00:00+05:30,575.8982291510324,575.9433644890646,564.6591684162197,565.6747436523438,16457901,0.0,0.0
2019-02-12 00:00:00+05:30,564.8848657121328,574.2958552087351,564.8848657121328,567.0965576171875,13998153,0.0,0.0
2019-02-14 00:00:00+05:30,560.1454773350162,560.1454773350162,549.7640489648367,552.5625,14496604,0.0,0.0
2019-02-15 00:00:00+05:30,555.0676224654035,564.1626639994084,547.9585960103514,561.7026977539062,20994460,0.0,0.0
2019-02-18 00:00:00+05:30,564.2078024326097,565.3362461190063,548.410012648636,550.7119750976562,21106139,0.0,0.0
2019-02-19 00:00:00+05:30,549.7640655328081,559.5587348422487,546.694802394725,548.906494140625,13658461,0.0,0.0
2019-02-20 00:00:00+05:30,552.4045899074683,559.6941578755353,550.215435632799,557.1439208984375,13776558,0.0,0.0
2019-02-21 00:00:00+05:30,557.8887210817077,567.7285266790944,554.8871305276168,562.80859375,23142949,0.0,0.0
2019-02-22 00:00:00+05:30,561.7704404385728,562.0863878013773,553.3750266122913,556.2412109375,19152470,0.0,0.0
2019-02-25 00:00:00+05:30,557.8886957240063,561.0482899576688,550.9602103140401,556.2186279296875,17176522,0.0,0.0
2019-02-26 00:00:00+05:30,545.9274635707245,557.3470657159233,544.3477267315378,550.7796630859375,22160532,0.0,0.0
2019-02-27 00:00:00+05:30,554.3002690152573,561.9057834514132,545.7017170036842,552.2465209960938,24308835,0.0,0.0
2019-02-28 00:00:00+05:30,556.8730722114195,559.6263878969773,553.6232075819134,555.6543579101562,24688859,0.0,0.0
2019-03-01 00:00:00+05:30,558.339991708966,560.7548224746898,551.6823792767254,553.3975219726562,17329606,0.0,0.0
2019-03-05 00:00:00+05:30,552.2014869157447,559.6039238434397,550.0349302985074,558.6334838867188,15577500,0.0,0.0
